message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,938263])";"30";"turtlesim1.sim";"1694799562.538590289";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,936724])";"30";"turtlesim3.sim";"1694799562.538571919";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,936724])";"30";"turtlesim2.sim";"1694799562.536121476";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,935188])";"30";"turtlesim3.sim";"1694799562.522579780";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,936727])";"30";"turtlesim1.sim";"1694799562.522547372";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,935188])";"30";"turtlesim2.sim";"1694799562.520160977";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,933651])";"30";"turtlesim3.sim";"1694799562.506532953";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,935191])";"30";"turtlesim1.sim";"1694799562.506494678";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,933651])";"30";"turtlesim2.sim";"1694799562.504098783";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,932115])";"30";"turtlesim3.sim";"1694799562.490570428";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,933654])";"30";"turtlesim1.sim";"1694799562.490425709";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,932115])";"30";"turtlesim2.sim";"1694799562.487901998";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,930579])";"30";"turtlesim3.sim";"1694799562.474434967";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,932118])";"30";"turtlesim1.sim";"1694799562.474438738";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,930579])";"30";"turtlesim2.sim";"1694799562.471678742";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,930581])";"30";"turtlesim1.sim";"1694799562.458494164";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,929042])";"30";"turtlesim3.sim";"1694799562.458461686";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,929042])";"30";"turtlesim2.sim";"1694799562.456382958";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,927506])";"30";"turtlesim3.sim";"1694799562.443286524";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,929045])";"30";"turtlesim1.sim";"1694799562.442495809";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,927506])";"30";"turtlesim2.sim";"1694799562.440237928";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,925970])";"30";"turtlesim3.sim";"1694799562.427269451";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,927509])";"30";"turtlesim1.sim";"1694799562.426491586";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,925970])";"30";"turtlesim2.sim";"1694799562.424074599";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,925972])";"30";"turtlesim1.sim";"1694799562.411408481";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,924433])";"30";"turtlesim3.sim";"1694799562.410424993";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,924433])";"30";"turtlesim2.sim";"1694799562.408173608";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,924436])";"30";"turtlesim1.sim";"1694799562.395188786";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,922897])";"30";"turtlesim3.sim";"1694799562.395166995";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,922897])";"30";"turtlesim2.sim";"1694799562.391994982";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,921361])";"30";"turtlesim3.sim";"1694799562.379187148";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,922900])";"30";"turtlesim1.sim";"1694799562.379104941";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,921361])";"30";"turtlesim2.sim";"1694799562.376249047";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,919824])";"30";"turtlesim3.sim";"1694799562.363076343";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,921363])";"30";"turtlesim1.sim";"1694799562.362944475";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,919824])";"30";"turtlesim2.sim";"1694799562.359893644";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,918288])";"30";"turtlesim3.sim";"1694799562.347357228";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,919827])";"30";"turtlesim1.sim";"1694799562.346788619";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,918288])";"30";"turtlesim2.sim";"1694799562.343580008";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,918291])";"30";"turtlesim1.sim";"1694799562.331115323";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,916752])";"30";"turtlesim3.sim";"1694799562.330361555";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,916752])";"30";"turtlesim2.sim";"1694799562.328371740";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,916754])";"30";"turtlesim1.sim";"1694799562.315738239";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,915215])";"30";"turtlesim3.sim";"1694799562.314395399";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,915215])";"30";"turtlesim2.sim";"1694799562.312205896";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,915218])";"30";"turtlesim1.sim";"1694799562.299306635";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,913679])";"30";"turtlesim3.sim";"1694799562.299311874";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,913679])";"30";"turtlesim2.sim";"1694799562.295988717";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,913682])";"30";"turtlesim1.sim";"1694799562.283118930";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,912143])";"30";"turtlesim3.sim";"1694799562.283118930";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,912143])";"30";"turtlesim2.sim";"1694799562.280406917";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,910606])";"30";"turtlesim3.sim";"1694799562.266905801";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,912145])";"30";"turtlesim1.sim";"1694799562.266875209";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,910606])";"30";"turtlesim2.sim";"1694799562.264366096";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,910609])";"30";"turtlesim1.sim";"1694799562.250875038";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,909070])";"30";"turtlesim3.sim";"1694799562.250845983";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,909070])";"30";"turtlesim2.sim";"1694799562.247997423";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,909073])";"30";"turtlesim1.sim";"1694799562.234829887";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,907534])";"30";"turtlesim3.sim";"1694799562.234754105";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,907534])";"30";"turtlesim2.sim";"1694799562.232262593";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,905997])";"30";"turtlesim3.sim";"1694799562.218691353";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,907536])";"30";"turtlesim1.sim";"1694799562.218675707";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,905997])";"30";"turtlesim2.sim";"1694799562.215945674";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,904461])";"30";"turtlesim3.sim";"1694799562.202686572";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,906000])";"30";"turtlesim1.sim";"1694799562.202590325";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,904461])";"30";"turtlesim2.sim";"1694799562.200490294";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,902925])";"30";"turtlesim3.sim";"1694799562.186708262";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,904464])";"30";"turtlesim1.sim";"1694799562.186508016";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,902925])";"30";"turtlesim2.sim";"1694799562.184334369";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,902927])";"30";"turtlesim1.sim";"1694799562.170998786";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,901388])";"30";"turtlesim3.sim";"1694799562.170480186";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,901388])";"30";"turtlesim2.sim";"1694799562.168152321";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,899852])";"30";"turtlesim3.sim";"1694799562.155382343";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,901391])";"30";"turtlesim1.sim";"1694799562.154521433";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,899852])";"30";"turtlesim2.sim";"1694799562.152053179";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,899854])";"30";"turtlesim1.sim";"1694799562.139323362";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,898316])";"30";"turtlesim3.sim";"1694799562.138861198";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,898316])";"30";"turtlesim2.sim";"1694799562.135866801";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,898318])";"30";"turtlesim1.sim";"1694799562.122794394";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,896779])";"30";"turtlesim3.sim";"1694799562.122771765";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,896779])";"30";"turtlesim2.sim";"1694799562.120600632";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,895243])";"30";"turtlesim3.sim";"1694799562.107277551";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,896782])";"30";"turtlesim1.sim";"1694799562.106696370";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,895243])";"30";"turtlesim2.sim";"1694799562.104304457";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,895245])";"30";"turtlesim1.sim";"1694799562.091434252";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,893707])";"30";"turtlesim3.sim";"1694799562.090288304";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,893707])";"30";"turtlesim2.sim";"1694799562.088247502";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,893709])";"30";"turtlesim1.sim";"1694799562.074508354";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,892170])";"30";"turtlesim3.sim";"1694799562.074424610";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,892170])";"30";"turtlesim2.sim";"1694799562.072583425";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,892173])";"30";"turtlesim1.sim";"1694799562.059421896";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,890634])";"30";"turtlesim3.sim";"1694799562.058373033";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,890634])";"30";"turtlesim2.sim";"1694799562.056184439";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,890636])";"30";"turtlesim1.sim";"1694799562.043339726";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,889098])";"30";"turtlesim3.sim";"1694799562.042391859";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,889098])";"30";"turtlesim2.sim";"1694799562.040176305";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,887561])";"30";"turtlesim3.sim";"1694799562.027184569";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,889100])";"30";"turtlesim1.sim";"1694799562.027143151";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,887561])";"30";"turtlesim2.sim";"1694799562.023898081";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,887564])";"30";"turtlesim1.sim";"1694799562.011379894";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,886025])";"30";"turtlesim3.sim";"1694799562.011019424";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,886025])";"30";"turtlesim2.sim";"1694799562.008326898";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,886027])";"30";"turtlesim1.sim";"1694799561.995630521";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,884489])";"30";"turtlesim3.sim";"1694799561.995322015";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,884489])";"30";"turtlesim2.sim";"1694799561.991953941";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,884491])";"30";"turtlesim1.sim";"1694799561.979314620";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,882952])";"30";"turtlesim3.sim";"1694799561.978873897";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,882952])";"30";"turtlesim2.sim";"1694799561.976329787";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,882955])";"30";"turtlesim1.sim";"1694799561.963079321";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,881416])";"30";"turtlesim3.sim";"1694799561.963017019";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,881416])";"30";"turtlesim2.sim";"1694799561.959815456";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,881418])";"30";"turtlesim1.sim";"1694799561.946880341";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,879880])";"30";"turtlesim3.sim";"1694799561.946255785";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,879880])";"30";"turtlesim2.sim";"1694799561.944355578";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,879882])";"30";"turtlesim1.sim";"1694799561.930621433";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,878343])";"30";"turtlesim3.sim";"1694799561.930444446";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,878343])";"30";"turtlesim2.sim";"1694799561.928130615";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,878346])";"30";"turtlesim1.sim";"1694799561.915016836";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,876807])";"30";"turtlesim3.sim";"1694799561.914628497";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,876807])";"30";"turtlesim2.sim";"1694799561.912003715";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,875271])";"30";"turtlesim3.sim";"1694799561.899318925";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,876809])";"30";"turtlesim1.sim";"1694799561.898645338";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,875271])";"30";"turtlesim2.sim";"1694799561.895921656";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,875273])";"30";"turtlesim1.sim";"1694799561.883302799";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,873734])";"30";"turtlesim3.sim";"1694799561.883153680";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,873734])";"30";"turtlesim2.sim";"1694799561.880552297";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,873737])";"30";"turtlesim1.sim";"1694799561.867012322";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,872198])";"30";"turtlesim3.sim";"1694799561.866368908";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,872198])";"30";"turtlesim2.sim";"1694799561.863682873";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,870662])";"30";"turtlesim3.sim";"1694799561.851195186";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,872200])";"30";"turtlesim1.sim";"1694799561.850745522";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,870662])";"30";"turtlesim2.sim";"1694799561.847961634";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,870664])";"30";"turtlesim1.sim";"1694799561.835508659";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,869125])";"30";"turtlesim3.sim";"1694799561.834402801";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,869125])";"30";"turtlesim2.sim";"1694799561.832198557";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,869127])";"30";"turtlesim1.sim";"1694799561.819198626";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,867589])";"30";"turtlesim3.sim";"1694799561.818447301";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,867589])";"30";"turtlesim2.sim";"1694799561.816092192";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,867591])";"30";"turtlesim1.sim";"1694799561.802812111";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,866053])";"30";"turtlesim3.sim";"1694799561.802483629";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,866053])";"30";"turtlesim2.sim";"1694799561.799939798";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,866055])";"30";"turtlesim1.sim";"1694799561.786658461";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,864516])";"30";"turtlesim3.sim";"1694799561.786520866";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,864516])";"30";"turtlesim2.sim";"1694799561.783801654";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,864518])";"30";"turtlesim1.sim";"1694799561.770647294";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,862980])";"30";"turtlesim3.sim";"1694799561.770480224";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,862980])";"30";"turtlesim2.sim";"1694799561.768484678";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,861443])";"30";"turtlesim3.sim";"1694799561.754536808";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,862982])";"30";"turtlesim1.sim";"1694799561.754527379";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,861443])";"30";"turtlesim2.sim";"1694799561.752353378";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,861446])";"30";"turtlesim1.sim";"1694799561.739073996";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,859907])";"30";"turtlesim3.sim";"1694799561.738625031";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,859907])";"30";"turtlesim2.sim";"1694799561.735964349";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,858371])";"30";"turtlesim3.sim";"1694799561.723383977";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,859909])";"30";"turtlesim1.sim";"1694799561.722835972";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,858371])";"30";"turtlesim2.sim";"1694799561.720544003";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,858373])";"30";"turtlesim1.sim";"1694799561.707527309";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,856834])";"30";"turtlesim3.sim";"1694799561.706387505";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,856834])";"30";"turtlesim2.sim";"1694799561.704270568";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,856837])";"30";"turtlesim1.sim";"1694799561.690933354";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,855298])";"30";"turtlesim3.sim";"1694799561.690797715";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,855298])";"30";"turtlesim2.sim";"1694799561.687917998";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,855300])";"30";"turtlesim1.sim";"1694799561.675527815";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,853762])";"30";"turtlesim3.sim";"1694799561.674734583";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,853762])";"30";"turtlesim2.sim";"1694799561.672447154";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,852225])";"30";"turtlesim3.sim";"1694799561.659330651";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,853764])";"30";"turtlesim1.sim";"1694799561.658635133";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,852225])";"30";"turtlesim2.sim";"1694799561.656014193";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,852228])";"30";"turtlesim1.sim";"1694799561.643227917";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,850689])";"30";"turtlesim3.sim";"1694799561.643076214";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,850689])";"30";"turtlesim2.sim";"1694799561.640576874";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,850691])";"30";"turtlesim1.sim";"1694799561.626830996";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,849153])";"30";"turtlesim3.sim";"1694799561.626475484";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,849153])";"30";"turtlesim2.sim";"1694799561.624090132";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,847616])";"30";"turtlesim3.sim";"1694799561.611373492";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,849155])";"30";"turtlesim1.sim";"1694799561.611204956";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,847616])";"30";"turtlesim2.sim";"1694799561.607667647";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,846080])";"30";"turtlesim3.sim";"1694799561.595615096";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,847619])";"30";"turtlesim1.sim";"1694799561.595219423";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,846080])";"30";"turtlesim2.sim";"1694799561.591691404";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,846082])";"30";"turtlesim1.sim";"1694799561.579534294";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,844544])";"30";"turtlesim3.sim";"1694799561.578924266";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,844544])";"30";"turtlesim2.sim";"1694799561.576319041";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,120852, y=5,844546])";"30";"turtlesim1.sim";"1694799561.562858690";"./src/turtle.cpp:update:260"
